Text,Location
"Fresque ""Tribute to Joséphine Baker""","Paris, France"
Fontaine de l'Avril,"Paris, France"
Jardin Biopark,"Paris, France"
Fontaine Colbert,"Paris, France"
La statue de Saint-Augustin d'Hippone,"Paris, France"
Sculpture Theophile Gautier,"Paris, France"
Fresque Vol de Colombes,"Paris, France"
Fresque Amor Paz Justica,"Paris, France"
"La nuit aux Invalides : Lutèce, 3000 ans d'histoire","Paris, France"
La statue de Saint-Jean de Matha,"Paris, France"
Fresque Rip Ruben,"Paris, France"
Le Dessin,"Paris, France"
Fresque Tigre et Bambous,"Paris, France"
Buste Sergent Jules Bobillot,"Paris, France"
Square Ozanam,"Paris, France"
Sculpture Mur des Vents,"Paris, France"
"Fresque ""L'Age d'or""","Paris, France"
Fresque Docteur House,"Paris, France"
La Naumachie du Parc Monceau,"Paris, France"
International Isadora Duncan Center,"Paris, France"
Le Menhir Gaulois,"Paris, France"
Fresque Henri Bergson,"Paris, France"
Fresque Secours Populaire - Born to Spray,"Paris, France"
"Fresque ""Martin""","Paris, France"
Aux Belles Poules,"Paris, France"
La statue de Saint Ambroise de Milan,"Paris, France"
Fresque Le Fossile,"Paris, France"
Fresque Elephant Vert-2,"Paris, France"
Fontaine Millenaire,"Paris, France"
"Fresque ""Azulejos Revisités""","Paris, France"
Sculpture de Vassil Levski,"Paris, France"
Fontaine du square Anna de Noailles,"Paris, France"
Escultura El Pensador,"Paris, France"
Femme Assise,"Paris, France"
Statue de l'ane,"Paris, France"
Homo consummator deperditus,"Paris, France"
Mairie du 4ème Arrondissement,"Paris, France"
"Fresque ""Révolution ordinaire""","Paris, France"
Fresque Le Traiteur,"Paris, France"
Sculpture Joachim Gasquet,"Paris, France"
L'Art Chrétien,"Paris, France"
Menhirs de la Maison des Sciences de l’Homme,"Paris, France"
Fresque La Montagne,"Paris, France"
Le Fronton Les Arts,"Paris, France"
Fresque Fillette aux Ballons,"Paris, France"
Fresque Hopital et Anatomie,"Paris, France"
Galerie Folia,"Paris, France"
"Fresque ""Cheval sauvage""","Paris, France"
JBF- Miromesnil Fine Art,"Paris, France"
"Fresque ""Apesanteur""","Paris, France"
Buste de Juan Montalvo,"Paris, France"
Fresque Louis Antoine de Bougainville,"Paris, France"
Galerie Documents,"Paris, France"
"Fresque ""Question enfantine""","Paris, France"
"Fresque ""Le lézard""","Paris, France"
"Fresque ""Parce ce que nous étions des Anges""","Paris, France"
"Fresque ""Portraits à points-06""","Paris, France"
Fresque Le Temple Egyptien,"Paris, France"
Fresque Les Trapezistes,"Paris, France"
Statue de Saint-Hilaire de Poitiers,"Paris, France"
"Fresque ""Jojo""","Paris, France"
"Fresque ""Regard sur le boulevard""","Paris, France"
"Fresque ""Présentation""","Paris, France"
Le Sirop de ma Rue,"Paris, France"
Monument commémoratif aux Cambodgiens et Laotiens,"Paris, France"
Ancienne Eglise Saint-François de Sales,"Paris, France"
Sculpture Amazone,"Paris, France"
Les Vestiges de l'Aqueduc Romain,"Paris, France"
Fresque Squelette de Rat,"Paris, France"
La statue de Saint-Jean,"Paris, France"
Fresque Les Singes,"Paris, France"
Fresque La Femme,"Paris, France"
Monument Aux Victimes d'Afrique du Nord,"Paris, France"
Sculpture Tigre et Enfants,"Paris, France"
Fresque Le Furet,"Paris, France"
"Fresque ""FestiWALL-45 Crey132""","Paris, France"
"Fresque ""La rose ne suffit pas au pardon""","Paris, France"
L'age d'Airain,"Paris, France"
Fresque Averi,"Paris, France"
Fresque Jean Jaures,"Paris, France"
"Fresque ""Beyoncé""","Paris, France"
Statue l'Education Maternelle,"Paris, France"
Fontaine du Square Courteline,"Paris, France"
Théâtre Michel Galabru,"Paris, France"
Buste de Clotilde de Vaux,"Paris, France"
Buste d'Eugène Scribe,"Paris, France"
Fresque Scène de Chasse,"Paris, France"
Fresque Bulles,"Paris, France"
"Fresque ""Big Brother Watching You""","Paris, France"
"Fresque ""Guerriers bantous-03""","Paris, France"
"Fresque ""Isao Takahata""","Paris, France"
Statue Le Drame,"Paris, France"
Statue Le Chant,"Paris, France"
Hotel de Coislin,"Paris, France"
La statue de Saint-Basile Le Grand,"Paris, France"
Fresque Bibliothèque de l'Impossible,"Paris, France"
Fresque Regard sur Paris,"Paris, France"
Fresque Métapisica,"Paris, France"
Fresque La Peniche,"Paris, France"
Statue de André Gill,"Paris, France"
Fresque Paul Langevin,"Paris, France"
Fresque Le Velo,"Paris, France"
Fresque Pierre Curie,"Paris, France"
Fresque Doudou Style,"Paris, France"
"Fresque ""Bandidos""","Paris, France"
Janey Calder,"Paris, France"
"Fresque ""Soleil et lune""","Paris, France"
"Fresque ""Doigt dans le nez""","Paris, France"
"Fresque ""Crey 132 & Basto""","Paris, France"
"Fresque ""Les arbres""","Paris, France"
"Fresque ""Madame de Montespan""","Paris, France"
Fresque Secours populaire 28,"Paris, France"
Les Fruits,"Paris, France"
"Fresque ""Portrait rouge""","Paris, France"
Galerie Fayet,"Paris, France"
Fontaine Palatine,"Paris, France"
Fontaine Marnix Raedecker,"Paris, France"
La statue Eve,"Paris, France"
Cave Balthazar,"Paris, France"
Buste d'Henri Rousselle,"Paris, France"
Fresque La Méditerranée,"Paris, France"
Fresque Vive l'École,"Paris, France"
École Alsacienne,"Paris, France"
Chapelle Notre-Dame-de-la-Sagesse,"Paris, France"
Artistes de la Bastille (Les),"Paris, France"
Centre Culturel de Chine,"Paris, France"
Square Joel Le Tac,"Paris, France"
Chemin des Vignes,"Paris, France"
Fresque Fillette Graffeuse,"Paris, France"
Statue de Ricardo Palma,"Paris, France"
Fresque Le Peintre,"Paris, France"
Fresque L'Echassier,"Paris, France"
La statue de Saint-Thomas,"Paris, France"
